,region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_mw,capital_adder_per_mw,dist_spur_km,dist_reinforcement_km
12345,p16085,4,21348,258.0,312926.947,276840.106,36086.841,31.021,163.156
12346,p16085,4,21349,246.0,401795.4,364419.306,37376.094,43.023,163.156
12347,p16085,4,21350,246.0,680640.685,639195.706,41444.979,78.375,163.156
12348,p16085,4,21725,252.0,202174.184,124906.482,77267.701,12.965,130.559
12349,p16085,4,22110,264.0,589646.036,534787.906,54858.13,63.318,163.156
12350,p16085,5,18687,276.0,329596.182,284968.739,44627.442,36.557,239.622
12351,p16085,5,19070,84.0,586921.589,469216.22,117705.369,56.877,264.182
12352,p16085,5,19832,258.0,2412926.771,2382054.175,30872.596,290.995,436.997
12353,p16085,5,20209,228.0,356727.512,319587.52,37139.992,35.701,264.182
12354,p16085,5,20210,264.0,457155.975,429934.62,27221.354,48.541,264.182
12355,p16085,5,20211,258.0,553282.584,523768.22,29514.364,61.592,264.182
12356,p16085,5,20212,264.0,2148146.223,2119803.775,28342.448,270.634,436.997
12357,p16085,5,20591,150.0,616662.318,541995.22,74667.098,61.89,264.182
12358,p16085,6,19071,240.0,618118.433,575649.82,42468.612,69.068,264.182
12359,p16085,6,19451,258.0,559124.983,526942.22,32182.763,65.729,264.182
12360,p16085,6,19452,90.0,765337.885,651812.016,113525.869,82.378,438.009
12361,p16085,6,19834,60.0,567729.114,441713.716,126015.398,53.257,438.009
12362,p16085,6,20214,66.0,531113.472,404819.916,126293.556,47.98,438.009
12363,p16085,6,20590,264.0,484660.818,458176.82,26483.998,50.208,264.182
12364,p16085,6,20970,258.0,514758.255,486466.306,28291.949,59.529,163.156
12365,p16085,6,20971,60.0,1228674.463,1102580.02,126094.442,138.238,264.182
12366,p16087,1,20582,246.0,162164.923,114824.776,47340.147,16.358,135.17
12367,p16087,1,21340,234.0,171162.831,143345.295,27817.535,20.744,120.032
12368,p16087,1,21719,234.0,253961.876,59626.515,194335.361,3.082,120.032
12369,p16087,2,19820,204.0,132512.616,102204.289,30308.327,7.07,166.089
12370,p16087,2,20960,234.0,120199.531,104802.55,15396.981,9.708,128.445
12371,p16087,2,20961,252.0,118604.989,50965.455,67639.535,2.384,129.817
12372,p16087,2,20962,264.0,133522.758,110975.614,22547.144,14.594,125.679
12373,p16087,2,21339,264.0,125914.372,109657.485,16256.886,13.02,120.032
12374,p16087,2,21341,258.0,51584.936,37875.124,13709.812,0.255,116.976
12375,p16087,2,21343,246.0,134630.881,107036.642,27594.239,13.389,126.984
12376,p16087,2,21720,258.0,156307.267,119363.939,36943.327,18.654,119.942
12377,p16087,2,21723,222.0,123896.233,93530.89,30365.343,7.822,112.104
12378,p16087,2,22100,228.0,192913.496,162541.567,30371.929,25.049,75.74
12379,p16087,3,20201,276.0,94766.768,77310.246,17456.521,4.724,153.329
12380,p16087,3,20202,228.0,153329.337,119238.394,34090.943,17.693,153.379
12381,p16087,3,20581,264.0,94926.311,64285.671,30640.64,3.007,141.446
12382,p16087,3,20959,252.0,184388.162,175344.615,9043.547,25.584,120.032
12383,p16087,3,21342,258.0,70642.625,47793.219,22849.406,1.844,129.082
12384,p16087,3,21721,240.0,73362.765,51530.23,21832.535,2.002,104.373
12385,p16087,3,21722,228.0,128071.252,99885.601,28185.651,9.876,103.975
12386,p16087,3,22101,246.0,80572.262,61146.381,19425.881,2.983,93.544
12387,p16087,3,22102,216.0,98675.304,75956.314,22718.989,4.485,102.712
12388,p16087,4,20580,270.0,130017.55,115651.848,14365.702,9.153,142.473
12389,p16087,4,21338,258.0,76315.248,61620.761,14694.487,2.741,135.813
12390,p16087,5,19821,120.0,183968.477,96143.749,87824.729,5.466,167.079
12391,p16087,5,19822,288.0,219535.571,193000.049,26535.523,19.2,167.079
12392,p16087,5,20199,204.0,211367.855,182026.624,29341.232,21.02,161.958
12393,p16087,5,20200,252.0,144244.124,124536.67,19707.454,7.825,153.239
12394,p16087,5,20579,234.0,225133.911,207449.762,17684.149,25.064,144.228
12395,p16087,5,20958,264.0,178889.111,173870.935,5018.175,26.926,120.032
12396,p17001,7,43166,246.0,148997.815,89616.856,59380.959,8.212,252.224
12397,p17001,7,43546,234.0,197942.663,101954.495,95988.168,17.121,229.593
12398,p17001,7,44687,246.0,129944.139,46456.991,83487.148,1.4,235.218
12399,p17001,8,43167,258.0,107662.411,65744.475,41917.936,3.42,252.134
12400,p17001,8,43168,270.0,189801.093,137822.561,51978.532,19.912,166.784
12401,p17001,8,43169,258.0,166086.612,90208.985,75877.627,8.355,166.694
12402,p17001,8,43547,258.0,125754.777,57658.282,68096.494,2.917,240.533
12403,p17001,8,43548,264.0,169676.082,119423.713,50252.369,20.661,182.044
12404,p17001,8,43549,258.0,154416.067,72466.853,81949.214,9.141,182.044
12405,p17001,8,43927,252.0,398974.422,53934.213,345040.209,2.377,224.33
12406,p17001,8,43928,246.0,205553.491,129850.053,75703.438,22.451,182.044
12407,p17001,8,43929,240.0,140069.291,86238.093,53831.198,11.141,182.044
12408,p17001,8,44307,240.0,724616.305,44483.771,680132.533,1.065,235.173
12409,p17001,8,44308,258.0,102998.822,38386.08,64612.742,0.382,213.07
12410,p17001,8,44309,264.0,150758.892,96200.084,54558.808,13.308,192.227
12411,p17001,8,44688,258.0,164182.891,91504.723,72678.168,8.397,206.399
12412,p17001,8,44689,246.0,121808.347,69099.003,52709.345,4.23,200.062
12413,p17003,6,54202,234.0,117662.194,58126.302,59535.893,2.616,466.475
12414,p17003,6,54583,240.0,47408.241,49510.831,-2102.591,1.875,457.924
12415,p17003,6,54964,246.0,83271.965,73454.539,9817.426,5.314,455.209
12416,p17003,7,54203,264.0,32698.123,53118.135,-20420.012,2.219,454.83
12417,p17003,7,54963,240.0,116325.927,124605.439,-8279.513,16.467,455.209
12418,p17005,7,47740,258.0,188634.132,119660.266,68973.866,15.756,218.617
12419,p17005,7,47741,240.0,194347.887,52668.846,141679.041,1.977,232.905
12420,p17005,7,47742,252.0,212712.718,141452.822,71259.896,20.692,211.852
12421,p17005,7,48120,258.0,212709.875,113874.774,98835.101,18.915,240.87
12422,p17005,7,48121,264.0,149436.229,68217.124,81219.105,8.133,240.87
12423,p17005,7,48122,252.0,135341.399,72707.934,62633.464,9.195,240.87
12424,p17005,8,47362,258.0,155431.045,108612.139,46818.906,18.46,201.657
12425,p17007,7,34443,246.0,469910.757,145022.379,324888.377,14.996,209.145
12426,p17007,7,34822,186.0,1076124.922,45621.218,1030503.704,0.937,201.721
12427,p17007,8,34062,252.0,638406.3,196939.651,441466.649,23.961,112.849
12428,p17007,8,34063,252.0,416170.366,170767.306,245403.06,21.026,210.208
12429,p17007,8,34442,228.0,1084694.759,86212.706,998482.053,5.792,209.114
12430,p17007,8,34823,252.0,554853.605,61388.113,493465.492,2.136,213.157
12431,p17009,7,43932,246.0,144111.222,94124.488,49986.733,8.847,138.783
12432,p17009,7,44310,264.0,129249.773,87471.344,41778.429,10.882,192.227
12433,p17009,7,44311,246.0,115397.138,69540.035,45857.103,4.537,175.258
12434,p17009,7,44312,222.0,107293.362,35999.68,71293.682,0.127,165.148
12435,p17009,8,43550,258.0,108317.344,53609.593,54707.751,5.361,182.044
12436,p17009,8,43551,264.0,223000.879,177134.538,45866.341,26.282,120.518
12437,p17009,8,43930,264.0,104426.575,44207.784,60218.791,3.933,192.227
12438,p17009,8,43931,270.0,224183.294,140496.928,83686.366,20.367,138.783
12439,p17011,7,37859,264.0,208189.744,80176.25,128013.494,10.093,127.576
12440,p17011,7,38238,264.0,225419.429,96145.212,129274.216,14.528,102.248
12441,p17011,7,38239,246.0,330243.106,33192.75,297050.355,2.173,127.576
12442,p17011,7,38240,234.0,268002.048,109558.774,158443.274,14.908,103.321
12443,p17011,7,38241,234.0,682433.677,107059.309,575374.369,14.772,108.03
12444,p17011,7,38619,258.0,148270.794,38818.346,109452.448,0.36,112.25
12445,p17011,7,38999,246.0,216651.857,101545.733,115106.124,16.683,68.295
12446,p17011,8,37478,252.0,194108.737,76988.967,117119.769,10.013,124.787
12447,p17011,8,37479,258.0,243808.82,126131.877,117676.943,21.533,124.787
12448,p17011,8,37480,252.0,298524.347,145540.66,152983.687,25.639,127.576
12449,p17011,8,37857,264.0,143428.983,62980.149,80448.834,3.771,118.225
12450,p17011,8,37858,258.0,204308.543,89077.027,115231.516,12.452,124.787
12451,p17011,8,37860,240.0,263364.162,94782.94,168581.221,14.646,127.576
12452,p17011,8,38237,246.0,239633.504,115222.75,124410.754,19.052,78.664
12453,p17011,8,38617,264.0,237159.71,129349.534,107810.175,21.628,58.305
12454,p17011,8,38618,252.0,274490.111,149511.004,124979.107,26.325,58.305
12455,p17011,8,38998,246.0,226745.164,98346.874,128398.29,16.123,58.305
12456,p17013,7,46211,258.0,106491.536,39131.143,67360.393,0.382,302.705
12457,p17013,7,46212,264.0,226236.754,179349.514,46887.24,25.144,208.758
12458,p17013,7,46592,252.0,217736.92,160197.719,57539.201,21.418,233.494
12459,p17013,7,46972,222.0,251781.476,178171.794,73609.683,25.018,258.057
12460,p17013,7,47352,240.0,267491.889,207957.949,59533.94,21.249,341.581
12461,p17013,7,48113,222.0,236213.831,71719.534,164494.297,4.47,328.487
12462,p17015,7,35194,252.0,172894.578,88046.067,84848.511,4.864,115.944
12463,p17015,7,35195,246.0,228201.375,142202.383,85998.993,11.224,114.802
12464,p17015,7,35574,228.0,206053.54,71693.496,134360.044,1.791,108.275
12465,p17015,8,35196,264.0,502694.152,283944.859,218749.293,27.815,102.309
12466,p17015,8,35575,252.0,279445.277,176872.32,102572.957,17.13,93.026
12467,p17015,8,35576,270.0,349408.32,245290.889,104117.431,26.558,91.819
12468,p17015,8,35577,264.0,332309.796,220797.946,111511.85,21.839,136.985
12469,p17015,8,35955,258.0,326592.301,235821.364,90770.937,28.604,73.648
12470,p17015,8,35956,246.0,340852.377,230812.633,110039.744,26.547,84.16
12471,p17015,8,35957,270.0,351177.014,233272.056,117904.958,24.715,102.065
12472,p17017,7,43554,222.0,196408.122,128802.944,67605.178,10.87,119.779
12473,p17017,7,43555,252.0,232105.796,172220.294,59885.502,22.539,119.779
12474,p17017,7,43933,240.0,121125.005,44142.885,76982.12,1.139,138.405
12475,p17017,8,43556,240.0,222811.391,144303.764,78507.627,20.537,102.492
12476,p17017,8,43934,252.0,242380.179,154390.963,87989.217,22.727,120.863
12477,p17017,8,43935,246.0,280491.022,154317.358,126173.664,23.548,133.82
12478,p17017,8,43936,246.0,271438.724,138392.594,133046.13,24.043,182.337
12479,p17019,7,42810,264.0,143692.346,37886.863,105805.483,0.36,17.927
12480,p17019,7,43569,264.0,203219.597,100046.573,103173.024,17.016,11.096
12481,p17019,8,42047,252.0,245270.499,115684.582,129585.918,19.942,21.081
12482,p17019,8,42048,258.0,251648.12,129758.375,121889.744,23.098,9.842
12483,p17019,8,42049,258.0,364424.94,66262.216,298162.724,7.922,31.961
12484,p17019,8,42050,258.0,167077.445,71088.956,95988.489,8.686,31.961
12485,p17019,8,42427,234.0,281852.955,73375.842,208477.113,8.686,21.081
12486,p17019,8,42428,264.0,202366.962,82025.425,120341.536,11.578,9.842
12487,p17019,8,42429,252.0,197525.689,86989.395,110536.294,12.994,9.842
12488,p17019,8,42430,264.0,169738.096,73915.83,95822.266,5.665,23.46
12489,p17019,8,42807,252.0,341509.215,42395.956,299113.259,0.959,29.231
12490,p17019,8,42808,222.0,2482028.741,49380.889,2432647.852,4.721,9.842
12491,p17019,8,42809,240.0,1289655.346,44267.97,1245387.376,1.155,5.652
12492,p17019,8,43187,228.0,236085.342,120713.555,115371.786,21.013,9.842
12493,p17019,8,43188,240.0,1134835.923,91159.423,1043676.5,14.169,11.096
12494,p17019,8,43189,240.0,357800.957,52898.073,304902.885,5.496,11.096
12495,p17019,8,43190,252.0,160743.172,39008.871,121734.302,3.275,23.21
12496,p17019,8,43567,246.0,244259.734,126042.153,118217.581,22.367,26.4
12497,p17019,8,43568,240.0,286453.452,123516.423,162937.029,21.788,11.096
12498,p17019,8,43570,252.0,160685.612,50020.943,110664.669,1.98,33.896
12499,p17021,8,44322,246.0,268379.6,136818.444,131561.156,24.155,89.26
12500,p17021,8,44701,258.0,137206.251,42744.337,94461.914,0.981,134.534
12501,p17021,8,44702,258.0,266198.126,126510.679,139687.447,22.374,107.053
12502,p17021,8,45080,234.0,142080.384,64822.903,77257.481,2.368,153.518
12503,p17021,8,45081,258.0,209482.691,80549.985,128932.706,6.733,144.641
12504,p17021,8,45082,258.0,216764.88,88506.056,128258.824,13.543,129.828
12505,p17021,8,45083,258.0,158256.843,37115.062,121141.781,0.27,136.891
12506,p17021,8,45460,270.0,155766.365,83475.573,72290.791,7.402,156.672
12507,p17021,8,45461,258.0,187820.61,39658.233,148162.376,0.599,171.713
12508,p17021,8,45462,252.0,272028.296,129418.956,142609.339,22.796,129.828
12509,p17021,8,45463,246.0,131834.85,39895.452,91939.398,0.63,148.784
12510,p17021,8,45840,264.0,218050.443,129160.053,88890.39,18.922,156.672
12511,p17021,8,45841,258.0,203783.453,127514.451,76269.003,22.513,161.614
12512,p17021,8,45842,246.0,150573.833,80010.981,70562.852,10.993,161.614
12513,p17021,8,45843,252.0,128645.514,26309.139,102336.376,1.468,159.882
12514,p17023,7,45473,264.0,221547.336,126823.005,94724.331,17.852,102.115
12515,p17023,7,45853,252.0,110991.236,96473.52,14517.716,9.669,120.811
12516,p17023,7,46233,252.0,53205.327,44450.0,8755.326,1.08,132.391
12517,p17023,8,45471,270.0,77664.121,44701.02,32963.101,1.26,97.137
12518,p17023,8,45472,252.0,172916.613,133911.085,39005.529,19.327,84.083
12519,p17023,8,45851,252.0,146664.393,76152.838,70511.555,5.982,105.679
12520,p17023,8,45852,240.0,72812.035,37405.107,35406.929,0.307,113.845
12521,p17023,8,46231,252.0,109856.659,76602.659,33254.0,9.82,121.723
12522,p17023,8,46232,246.0,63183.826,39238.755,23945.071,0.54,134.138
12523,p17025,7,47747,252.0,137383.383,122062.862,15320.521,16.593,182.276
12524,p17025,7,47748,258.0,135858.728,98984.445,36874.283,10.771,175.391
12525,p17025,7,48127,264.0,72225.369,60477.927,11747.442,3.24,210.258
12526,p17025,7,48128,246.0,73350.045,45911.642,27438.403,1.431,195.354
12527,p17025,7,48129,240.0,110970.285,86305.146,24665.138,7.729,188.186
12528,p17025,7,48507,264.0,67994.522,58250.692,9743.831,6.049,209.985
12529,p17025,7,48508,246.0,125701.135,59598.042,66103.093,6.589,209.985
12530,p17025,7,48509,258.0,129185.518,116935.532,12249.986,15.022,197.002
12531,p17027,7,48501,246.0,186315.404,113813.814,72501.59,19.653,240.87
12532,p17027,7,48502,216.0,122265.926,61912.391,60353.536,3.495,257.848
12533,p17027,7,48880,258.0,338928.944,119764.318,219164.626,20.836,310.845
12534,p17027,7,48881,246.0,279066.566,137028.631,142037.935,19.923,257.848
12535,p17027,7,48882,228.0,309080.666,248024.162,61056.504,29.044,253.757
12536,p17027,7,48883,270.0,187289.025,147138.558,40150.467,22.26,245.541
12537,p17027,7,49260,240.0,180541.137,34416.146,146124.991,2.474,345.487
12538,p17027,7,49261,240.0,190456.669,100824.255,89632.414,16.826,324.155
12539,p17027,7,49262,252.0,158336.348,115042.736,43293.611,15.279,299.091
12540,p17027,7,49263,252.0,269601.62,129514.342,140087.278,21.555,263.704
12541,p17027,8,48500,246.0,333919.02,140181.474,193737.545,24.425,240.87
12542,p17027,8,48503,246.0,137124.039,112783.858,24340.18,14.589,245.541
12543,p17029,8,44709,246.0,245641.995,149606.165,96035.83,23.051,50.55
12544,p17029,8,44710,264.0,151024.12,80319.521,70704.599,6.503,69.167
12545,p17029,8,45088,252.0,133225.062,55395.809,77829.253,5.758,104.715
12546,p17029,8,45089,246.0,200204.199,92224.211,107979.989,9.198,100.874
12547,p17029,8,45090,252.0,111107.379,35847.159,75260.219,0.09,92.789
12548,p17029,8,45468,258.0,393292.409,101424.409,291868.0,16.962,104.715
12549,p17029,8,45469,216.0,424885.31,89504.207,335381.103,7.587,103.767
12550,p17029,8,45470,258.0,180839.71,115528.201,65311.509,15.909,84.009
12551,p17031,8,35207,120.0,4007634.255,315253.193,3692381.062,24.798,44.912
12552,p17031,8,35587,54.0,3330533.208,222126.693,3108406.515,14.794,44.912
12553,p17031,8,37492,138.0,1257174.253,179642.006,1077532.248,19.033,62.608
12554,p17031,9,37491,60.0,2302466.556,62760.865,2239705.691,2.12,61.886
12555,p17033,7,46613,246.0,57995.614,49251.379,8744.235,1.872,140.934
12556,p17033,7,46992,252.0,160732.239,128882.229,31850.01,18.375,140.934
12557,p17033,7,46993,252.0,110650.611,51174.854,59475.757,2.015,155.466
12558,p17033,7,46994,246.0,129826.112,116303.885,13522.227,15.558,143.212
12559,p17033,7,47372,252.0,149805.397,131714.484,18090.913,18.781,155.466
12560,p17033,7,47374,246.0,113216.766,110929.91,2286.856,13.097,160.019
12561,p17033,8,46612,258.0,127142.093,107064.997,20077.096,12.321,133.561
12562,p17033,8,47373,252.0,73570.657,59675.854,13894.803,2.955,169.085
12563,p17035,7,45850,252.0,100034.229,66541.758,33492.471,4.337,114.032
12564,p17035,7,46229,258.0,97191.736,35707.472,61484.264,0.09,136.568
12565,p17035,7,46230,246.0,94067.262,39526.159,54541.103,3.34,121.723
12566,p17035,8,45848,252.0,144525.913,71276.47,73249.443,5.136,132.126
12567,p17035,8,45849,246.0,190392.105,134111.267,56280.837,19.076,103.767
12568,p17035,8,46228,264.0,107017.009,35707.99,71309.019,0.09,148.513
12569,p17035,8,46608,252.0,225505.63,111920.602,113585.028,14.67,144.488
12570,p17037,7,36724,252.0,374258.053,56400.95,317857.103,1.912,195.756
12571,p17037,7,37103,246.0,418226.508,215910.805,202315.703,27.241,166.976
12572,p17037,7,37104,252.0,533351.908,85619.02,447732.888,7.499,99.966
12573,p17037,8,35203,258.0,468721.52,158201.988,310519.532,15.917,195.042
12574,p17037,8,35204,258.0,636286.657,213584.476,422702.181,25.916,90.48
12575,p17037,8,35583,258.0,459694.596,194410.576,265284.02,24.918,180.744
12576,p17037,8,35584,252.0,881708.039,165913.838,715794.201,18.717,196.82
12577,p17037,8,35963,234.0,1337132.133,163386.205,1173745.928,20.063,166.976
12578,p17037,8,35964,228.0,1086755.992,145354.036,941401.956,17.815,180.744
12579,p17037,8,36343,270.0,275487.786,28278.676,247209.111,1.207,180.744
12580,p17037,8,36344,246.0,316411.539,36435.523,279976.016,0.127,192.944
12581,p17037,8,36723,258.0,412106.217,149657.305,262448.912,18.041,166.976
12582,p17039,8,42423,258.0,205169.63,61263.764,143905.866,3.6,91.142
12583,p17039,8,42424,258.0,222325.786,129555.807,92769.979,23.008,44.697
12584,p17039,8,42425,264.0,192918.779,81710.567,111208.211,11.488,44.697
12585,p17039,8,42803,258.0,296938.739,52756.718,244182.02,5.265,94.375
12586,p17039,8,42804,252.0,192350.036,53488.526,138861.511,2.151,85.681
12587,p17039,8,42805,246.0,227588.22,105815.22,121773.0,12.683,44.437
12588,p17039,8,43183,246.0,240261.97,86784.964,153477.007,12.971,70.917
12589,p17039,8,43184,258.0,172516.906,48629.124,123887.783,4.776,70.917
12590,p17041,8,43948,240.0,305067.662,165249.88,139817.782,26.127,24.777
12591,p17041,8,43949,258.0,263414.142,141577.541,121836.602,25.486,23.21
12592,p17041,8,43950,264.0,142429.968,42627.839,99802.129,0.99,45.826
12593,p17041,8,44328,270.0,244992.704,95399.711,149592.993,9.639,68.445
12594,p17041,8,44329,258.0,197647.714,109853.325,87794.39,13.798,50.55
12595,p17041,8,44330,246.0,132388.262,57271.534,75116.728,3.007,59.34
12596,p17041,8,44708,258.0,185094.164,62254.174,122839.989,7.04,90.193
12597,p17043,7,36729,132.0,3531252.52,52036.91,3479215.61,1.266,26.745
12598,p17043,8,35967,54.0,4204597.944,55808.693,4148789.25,0.922,57.105
12599,p17043,8,36347,66.0,4314098.258,351781.509,3962316.75,23.024,31.164
12600,p17045,7,43953,246.0,209400.418,135516.677,73883.741,24.167,54.539
12601,p17045,8,43951,240.0,186002.338,95850.067,90152.272,9.978,47.211
12602,p17045,8,43952,264.0,219539.781,141927.787,77611.994,21.498,47.211
12603,p17045,8,44331,246.0,166717.931,79560.88,87157.051,6.66,61.395
12604,p17045,8,44332,264.0,194549.307,125937.92,68611.387,18.18,61.395
12605,p17045,8,44333,252.0,168155.12,131362.72,36792.4,18.942,107.913
12606,p17045,8,44711,252.0,137731.487,67327.935,70403.551,4.578,74.598
12607,p17045,8,44712,252.0,180371.84,114946.285,65425.554,16.098,74.598
12608,p17045,8,44713,252.0,254259.56,85829.44,168430.12,7.422,107.913
12609,p17045,8,45091,240.0,116902.213,43398.799,73503.414,1.08,86.895
12610,p17045,8,45092,258.0,82736.135,54621.128,28115.007,2.505,98.869
12611,p17045,8,45093,264.0,114361.884,86047.107,28314.777,7.549,107.733
12612,p17047,7,48891,246.0,65773.856,55370.852,10403.004,2.592,252.194
12613,p17047,7,49271,252.0,30190.494,38367.791,-8177.296,0.397,263.019
12614,p17047,7,49651,258.0,36454.885,38524.754,-2069.869,0.435,274.949
12615,p17047,7,50031,264.0,32620.142,51619.334,-18999.192,2.151,286.951
12616,p17049,7,46987,246.0,345339.769,38545.525,306794.244,0.45,171.088
12617,p17049,7,47367,252.0,129303.364,78267.799,51035.565,5.783,179.397
12618,p17049,8,46606,252.0,121410.115,76331.186,45078.929,5.9,164.939
12619,p17049,8,46607,246.0,257276.115,39111.597,218164.518,0.435,158.794
12620,p17049,8,46986,246.0,180708.443,115539.265,65169.178,13.407,163.388
12621,p17049,8,46988,252.0,195737.789,108400.092,87337.697,13.33,154.479
12622,p17049,8,47366,258.0,147838.967,115776.462,32062.504,14.816,175.091
12623,p17049,8,47368,258.0,95639.715,35707.722,59931.992,0.09,182.276
12624,p17051,7,46984,246.0,87505.352,57588.527,29916.826,2.722,203.28
12625,p17051,7,47363,246.0,247916.013,149241.504,98674.509,25.401,194.463
12626,p17051,7,47364,246.0,81967.729,45700.257,36267.473,1.35,215.592
12627,p17051,7,47743,258.0,140710.676,87104.626,53606.05,12.182,225.309
12628,p17051,7,47744,246.0,54554.271,34335.666,20218.606,2.362,225.309
12629,p17051,7,48123,252.0,128473.514,112341.266,16132.248,18.43,225.309
12630,p17051,8,46603,258.0,175020.815,140269.199,34751.616,24.468,159.882
12631,p17051,8,46604,246.0,90209.96,46178.116,44031.845,1.341,189.155
12632,p17051,8,46605,252.0,96581.42,55019.393,41562.027,2.384,177.463
12633,p17051,8,46983,264.0,128976.292,89463.404,39512.888,12.38,194.463
12634,p17051,8,46985,264.0,153845.22,127198.791,26646.43,17.559,170.545
12635,p17051,8,47365,264.0,200340.303,168939.558,31400.745,26.178,174.71
12636,p17051,8,47745,264.0,104898.135,90343.816,14554.319,12.722,225.309
12637,p17051,8,47746,252.0,173085.526,151074.349,22011.177,22.18,179.397
12638,p17053,7,40148,264.0,272211.338,134255.278,137956.06,19.936,93.827
12639,p17053,8,39768,246.0,309454.995,158806.408,150648.587,24.708,93.827
12640,p17053,8,40528,252.0,257930.712,129092.308,128838.404,18.929,91.195
12641,p17053,8,41287,264.0,214197.861,101777.562,112420.299,11.17,80.745
12642,p17053,8,41288,246.0,213443.713,95012.017,118431.696,15.92,55.856
12643,p17053,8,41667,246.0,307050.357,136625.987,170424.37,24.47,44.697
12644,p17053,8,41668,252.0,244593.466,137492.936,107100.53,24.267,31.961
12645,p17053,8,41669,264.0,223406.648,62022.797,161383.851,3.69,49.928
12646,p17053,8,41670,258.0,197653.277,114436.246,83217.031,19.89,31.961
12647,p17055,7,50785,222.0,195516.0,185561.605,9954.395,27.975,273.583
12648,p17055,7,50786,252.0,52121.474,37454.95,14666.524,2.998,305.731
12649,p17055,7,51164,252.0,116553.963,89577.263,26976.701,12.908,315.189
12650,p17055,7,51165,246.0,201173.101,101483.8,99689.301,16.104,305.731
12651,p17055,7,51166,258.0,104014.445,89462.9,14551.545,13.358,305.731
12652,p17055,7,51544,258.0,188615.266,142222.613,46392.653,24.428,315.189
12653,p17055,7,51545,228.0,147965.447,40718.138,107247.309,0.54,342.376
12654,p17055,7,51546,246.0,95944.468,47584.862,48359.606,1.605,329.387
12655,p17057,7,41274,252.0,124621.081,50514.288,74106.794,1.927,104.796
12656,p17057,7,41654,270.0,232672.871,165344.959,67327.912,24.077,47.063
12657,p17057,7,42034,252.0,165171.422,96318.576,68852.846,8.402,72.043
12658,p17057,7,42035,246.0,150778.728,43188.415,107590.313,1.065,67.111
12659,p17057,7,42036,222.0,154980.798,69739.855,85240.943,4.469,53.624
12660,p17057,7,42415,240.0,122451.392,47185.78,75265.612,1.49,84.002
12661,p17057,7,42795,240.0,164883.736,97864.989,67018.747,8.633,80.66
12662,p17057,8,41273,264.0,213214.348,126713.661,86500.686,20.519,90.616
12663,p17057,8,41275,252.0,230898.97,121068.225,109830.745,16.626,43.953
12664,p17057,8,41276,252.0,268505.91,143737.009,124768.901,21.166,9.013
12665,p17057,8,41653,252.0,175454.844,101526.101,73928.743,15.189,90.616
12666,p17057,8,41655,252.0,230539.815,111637.505,118902.31,11.908,46.343
12667,p17057,8,41656,234.0,251321.684,35742.647,215579.036,0.09,45.856
12668,p17057,8,42033,264.0,200298.878,121061.528,79237.351,15.4,83.139
12669,p17057,8,42413,264.0,132689.461,40490.207,92199.255,0.54,96.783
12670,p17057,8,42414,258.0,117132.588,45445.848,71686.74,1.363,85.53
12671,p17057,8,42793,264.0,111162.7,59529.239,51633.46,6.292,98.993
12672,p17057,8,42794,246.0,131368.269,57918.745,73449.525,5.789,96.796
12673,p17059,6,52310,264.0,141142.056,146683.763,-5541.708,21.305,354.155
12674,p17059,6,52311,258.0,136096.636,146240.413,-10143.777,23.424,454.19
12675,p17059,7,51550,252.0,135951.92,127026.889,8925.031,17.65,321.662
12676,p17059,7,51551,240.0,145986.346,151138.826,-5152.48,22.161,321.625
12677,p17059,7,51930,252.0,139875.685,117871.738,22003.947,16.529,348.565
12678,p17059,7,51931,252.0,95718.217,97897.708,-2179.491,16.266,481.625
12679,p17061,7,45833,264.0,161081.948,93888.22,67193.728,14.191,198.256
12680,p17061,7,45835,258.0,177540.518,128082.47,49458.048,22.381,198.256
12681,p17061,7,46213,240.0,204279.267,150420.07,53859.197,25.786,198.256
12682,p17061,7,46214,246.0,111617.444,60867.198,50750.246,3.315,224.894
12683,p17061,7,46593,264.0,149084.604,94828.102,54256.502,9.357,236.433
12684,p17061,7,46594,246.0,129413.714,46027.112,83386.602,1.245,238.69
12685,p17061,7,46595,252.0,130638.226,82607.132,48031.094,6.867,233.899
12686,p17061,8,45834,264.0,197831.818,92969.57,104862.248,14.446,198.256
12687,p17061,8,46215,252.0,190331.723,115995.972,74335.751,15.006,223.96
12688,p17063,7,37865,246.0,473416.206,241511.127,231905.079,26.543,153.082
12689,p17063,7,37866,228.0,609037.365,172122.602,436914.763,21.627,60.356
12690,p17063,7,37867,234.0,1085713.219,44667.144,1041046.074,0.667,77.527
12691,p17063,7,38245,240.0,530181.199,232301.668,297879.531,25.159,144.761
12692,p17063,7,38246,234.0,830903.015,208705.668,622197.346,26.908,144.761
12693,p17063,7,38247,234.0,693472.22,41547.104,651925.115,0.18,197.088
12694,p17063,7,38626,246.0,272213.608,40073.104,232140.504,0.345,160.174
12695,p17063,7,38627,252.0,329724.525,40280.042,289444.483,0.472,184.626
12696,p17063,8,39006,252.0,328739.852,106492.818,222247.034,9.891,144.761
12697,p17063,8,39007,246.0,265570.465,80844.384,184726.081,4.523,171.705
12698,p17065,7,50407,246.0,129209.762,124181.547,5028.214,17.2,295.098
12699,p17065,7,50408,258.0,157182.38,162632.041,-5449.661,25.413,300.672
