,region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_mw,capital_adder_per_mw,dist_spur_km,dist_reinforcement_km
33176,p39037,1,41314,256.262,245389.696,192068.393,53321.303,21.752,113.638
33177,p39037,1,41693,245.851,214316.424,165116.762,49199.662,16.144,76.375
33178,p39037,1,41694,242.337,215416.76700000002,154198.912,61217.855,15.206,76.375
33179,p39037,1,42073,265.474,235114.299,116554.422,118559.877,7.868,76.158
33180,p39037,1,42074,219.816,185578.182,88750.401,96827.781,5.429,73.513
33181,p39037,1,42453,359.975,186054.39,137861.877,48192.513,12.168,68.997
33182,p39037,1,42454,202.24,141544.01,68966.518,72577.492,3.172,67.094
33183,p39037,1,42455,182.565,105666.42199999999,43655.803,62010.619,0.779,52.99
33184,p39039,1,37131,440.714,123079.969,114618.584,8461.385,10.798,275.299
33185,p39039,1,37132,243.096,109706.03,99288.579,10417.451,9.549,250.438
33186,p39039,1,37133,1060.908,96044.225,85447.076,10597.149,4.91,256.518
33187,p39039,1,37134,496.993,94624.044,45374.248,49249.796,0.937,237.716
33188,p39039,1,37511,306.629,68112.343,37027.918,31084.425,0.18,271.019
33189,p39039,1,37512,535.8,90922.241,78138.094,12784.147,4.153,258.961
33190,p39039,1,37513,1832.692,107181.568,95053.179,12128.389,8.465,250.438
33191,p39039,1,37514,713.437,189005.47999999998,46466.825,142538.655,2.706,242.171
33192,p39041,1,40563,239.54,113718.351,53423.256,60295.095,1.695,82.335
33193,p39041,1,40564,225.218,416270.237,112449.439,303820.798,10.805,62.519
33194,p39041,1,40565,383.095,219946.212,107165.365,112780.847,9.227,56.446
33195,p39041,1,40566,363.928,191132.387,93825.404,97306.983,8.024,63.369
33196,p39041,1,40943,304.609,165641.20500000002,51868.582,113772.623,2.877,70.569
33197,p39041,1,40944,215.66,741917.042,52971.844,688945.198,1.335,64.093
33198,p39041,1,40945,263.994,611365.078,61218.185,550146.893,3.815,56.446
33199,p39041,1,40946,310.607,202035.855,50930.442,151105.413,0.689,54.12
33200,p39041,1,41324,100.969,3217438.422,47825.022,3169613.4,0.577,61.59
33201,p39041,1,41325,63.586,3584334.006,45772.462,3538561.544,0.705,42.164
33202,p39043,1,36384,225.413,148213.808,73664.741,74549.067,3.374,123.688
33203,p39043,1,36385,544.456,477442.128,48385.693,429056.435,0.487,108.663
33204,p39043,1,36386,261.054,269077.125,74409.18,194667.945,2.781,92.02
33205,p39043,1,36387,355.478,228981.64899999998,52700.966,176280.683,1.155,80.354
33206,p39043,1,36765,278.083,132828.269,93663.186,39165.083,5.913,105.903
33207,p39045,1,42087,168.616,772579.352,72861.019,699718.333,2.638,38.838
33208,p39045,1,42088,180.381,143504.843,36872.311,106632.532,1.785,44.765
33209,p39045,1,42467,162.21,309212.218,101261.195,207951.023,6.018,36.161
33210,p39045,1,42468,154.931,176000.651,46056.099,129944.552,2.555,52.12
33211,p39045,1,42469,225.12,93061.131,45409.698,47651.433,0.487,60.146
33212,p39045,1,42847,193.414,215037.24300000002,80857.149,134180.094,4.767,42.598
33213,p39045,1,42848,88.426,520672.371,80380.337,440292.034,2.294,58.258
33214,p39045,1,42849,205.25,130533.75899999999,59971.339,70562.42,1.521,70.638
33215,p39045,1,43227,233.208,160345.204,102586.088,57759.116,6.404,66.988
33216,p39045,1,43228,103.968,113120.74799999999,59428.243,53692.505,0.382,77.334
33217,p39047,1,43221,245.896,143191.695,116418.461,26773.234,8.923,55.56
33218,p39047,1,43222,250.476,145657.856,110955.549,34702.307,11.385,95.469
33219,p39047,1,43223,338.471,165670.924,120708.549,44962.375,13.6,95.469
33220,p39047,1,43601,235.524,167468.423,131196.749,36271.674,15.714,95.469
33221,p39047,1,43602,246.286,106126.33600000001,55442.949,50683.387,3.821,95.469
33222,p39047,1,43603,283.812,156798.725,96710.989,60087.736,8.966,95.469
33223,p39047,1,43982,259.971,193656.07,107606.964,86049.106,10.59,72.507
33224,p39047,1,43983,382.966,195246.276,135058.149,60188.127,16.532,95.469
33225,p39047,1,44362,428.284,158715.299,120357.614,38357.685,13.112,72.507
33226,p39047,1,44363,514.3,190490.08500000002,135376.809,55113.276,10.897,114.086
33227,p39049,1,41326,238.161,838570.703,37027.111,801543.592,0.18,36.789
33228,p39049,1,41704,142.928,4177438.0039999997,52735.343,4124702.661,1.723,67.405
33229,p39049,1,41705,77.622,3472184.76,72821.108,3399363.652,2.741,43.381
33230,p39049,1,41706,253.207,2091112.113,36267.294,2054844.819,0.09,20.268
33231,p39049,1,42084,123.525,2311707.4409999996,36117.161,2275590.28,0.959,57.532
33232,p39049,1,42085,70.628,2785357.276,56802.486,2728554.79,1.738,3.619
33233,p39049,1,42086,56.146,2173850.352,69501.246,2104349.106,2.188,21.909
33234,p39049,1,42464,293.749,548452.691,41032.648,507420.043,0.54,47.082
33235,p39049,1,42465,222.491,905456.288,52089.744,853366.544,1.515,33.943
33236,p39049,1,42466,355.113,633984.65,55737.736,578246.914,1.828,27.866
33237,p39051,1,35616,191.353,113848.30500000001,82072.282,31776.023,5.823,263.206
33238,p39051,1,35994,189.378,90008.287,74178.791,15829.496,6.007,308.239
33239,p39051,1,35995,272.921,132512.603,94425.898,38086.705,8.228,321.835
33240,p39051,1,35996,204.821,105179.37299999999,48113.925,57065.448,1.192,308.5
33241,p39051,1,36374,193.185,165080.024,109329.994,55750.03,7.871,258.957
33242,p39051,1,36375,218.102,127996.226,70452.671,57543.555,4.159,326.775
33243,p39051,1,36376,372.099,123166.758,84616.639,38550.119,4.805,282.74
33244,p39053,1,45511,424.811,33580.237,39555.744,-5975.507,0.217,208.371
33245,p39053,1,45512,233.525,85308.50099999999,95772.575,-10464.074,1.813,177.543
33246,p39053,1,45891,378.247,63237.932,46385.84,16852.092,1.214,212.987
33247,p39053,1,45892,130.877,77148.629,34999.987,42148.642,0.0,227.444
33248,p39053,1,46270,267.958,169292.638,186659.369,-17366.731,8.766,224.568
33249,p39053,1,46271,285.268,150127.964,156114.964,-5987.0,13.039,239.216
33250,p39053,1,46272,107.987,147252.22999999998,84322.343,62929.887,2.241,232.618
33251,p39053,1,46651,158.877,94018.626,110960.675,-16942.049,6.49,249.151
33252,p39053,1,46652,105.601,59825.705,63268.011,-3442.306,2.226,246.782
33253,p39055,1,34875,483.688,318913.586,58055.808,260857.778,1.086,75.667
33254,p39055,1,34876,803.72,140926.73500000002,94806.244,46120.491,3.514,99.207
33255,p39055,1,35254,172.356,789148.981,64013.22,725135.761,1.176,58.293
33256,p39055,1,35255,406.477,476099.26,153391.745,322707.515,8.393,69.152
33257,p39055,1,35256,561.376,129482.13,55499.828,73982.302,2.083,108.359
33258,p39055,1,35634,195.212,963310.467,47040.813,916269.654,0.36,46.515
33259,p39055,1,35635,364.559,404173.525,198015.538,206157.987,14.541,42.536
33260,p39055,1,35636,406.828,270551.466,151144.428,119407.038,14.181,108.359
33261,p39055,1,36014,201.903,1218330.5119999999,126265.45,1092065.062,5.426,35.471
33262,p39055,1,36015,397.856,396022.741,163438.262,232584.479,12.127,50.77
33263,p39057,1,42838,255.976,543308.067,82600.951,460707.116,3.095,36.802
33264,p39057,1,43218,150.891,1439193.024,91470.911,1347722.113,2.452,24.139
33265,p39057,1,43219,278.852,249484.711,62750.417,186734.294,1.378,29.276
33266,p39057,1,43220,202.369,127549.27600000001,66221.274,61328.002,5.031,40.768
33267,p39057,1,43598,155.488,1044304.1760000001,62230.599,982073.577,3.29,27.172
33268,p39057,1,43599,215.65,275670.439,48132.647,227537.792,0.944,33.794
33269,p39057,1,43600,201.474,228221.70400000003,126017.513,102204.191,10.528,38.497
33270,p39059,1,40574,84.0,52765.757000000005,55553.584,-2787.827,0.795,138.147
33271,p39059,1,40575,247.14,234234.946,232573.554,1661.392,16.631,142.219
33272,p39059,1,40576,305.135,321877.903,324605.239,-2727.336,22.408,144.41
33273,p39059,1,40954,170.061,73848.27100000001,76551.948,-2703.677,1.468,131.855
33274,p39059,1,40955,260.988,301630.81,289158.293,12472.517,12.919,134.434
33275,p39059,1,40956,297.372,249162.37099999998,244476.373,4685.998,16.246,150.82
33276,p39059,1,41334,160.911,100967.555,46706.211,54261.344,0.307,121.941
33277,p39059,1,41335,137.714,303928.075,161382.166,142545.909,8.647,139.891
33278,p39059,1,41336,227.534,96208.20700000001,90708.873,5499.334,3.455,150.82
33279,p39059,1,41337,80.928,113354.57999999999,102462.608,10891.972,1.828,168.601
33280,p39059,1,41715,225.625,114613.50099999999,102305.234,12308.267,4.355,138.789
33281,p39061,1,45115,123.859,1663766.611,73542.746,1590223.865,2.12,35.526
33282,p39061,1,45116,84.459,2958956.778,75546.763,2883410.015,2.452,22.394
33283,p39061,1,45117,121.282,1907170.446,86700.881,1820469.565,2.03,41.634
33284,p39061,1,45494,130.111,681999.171,120886.428,561112.743,3.514,59.255
33285,p39061,1,45495,26.729,1582427.355,64976.71,1517450.645,1.049,17.506
33286,p39061,1,45496,26.227,2956815.231,62786.237,2894028.994,0.996,7.735
33287,p39061,1,45875,30.135,1885066.9949999999,138799.244,1746267.751,3.957,14.299
33288,p39063,1,37898,222.881,148005.594,104170.872,43834.722,7.13,201.092
33289,p39063,1,37899,180.127,456577.62399999995,29248.122,427329.502,0.816,208.275
33290,p39063,1,37900,257.686,130398.094,92558.798,37839.296,8.253,214.635
33291,p39063,1,38278,173.743,81331.988,45375.706,35956.282,0.689,191.903
33292,p39063,1,38279,180.092,272595.31299999997,79496.693,193098.62,5.327,218.79
33293,p39063,1,38280,324.194,143983.503,112278.093,31705.41,10.708,218.79
33294,p39063,1,38658,205.584,129743.734,80437.567,49306.167,4.256,180.633
33295,p39063,1,38659,225.35,175470.439,141698.893,33771.546,17.285,218.79
33296,p39063,1,38660,229.512,182359.13499999998,155159.493,27199.642,19.245,218.79
33297,p39065,1,39038,215.051,185493.931,140657.282,44836.649,12.733,172.621
33298,p39065,1,39039,236.45,185699.331,155879.636,29819.695,19.329,162.125
33299,p39065,1,39040,292.171,216994.276,186961.613,30032.663,20.617,142.534
33300,p39065,1,39418,384.255,109101.10699999999,70361.837,38739.27,3.356,152.853
33301,p39065,1,39419,296.623,113308.78,86337.636,26971.144,7.138,162.125
33302,p39065,1,39420,247.094,179320.124,117662.373,61657.751,8.576,142.534
33303,p39065,1,39421,409.207,139078.801,118891.191,20187.61,11.546,131.426
33304,p39065,1,39798,456.245,119919.524,89732.663,30186.861,7.822,146.747
33305,p39065,1,39799,401.83,81676.769,54444.606,27232.163,1.723,136.776
33306,p39065,1,39800,378.125,119815.235,75305.791,44509.444,3.846,142.137
33307,p39065,1,39801,337.276,63397.742,30687.191,32710.551,1.378,131.426
33308,p39067,1,39817,109.6,219986.835,217139.979,2846.856,10.926,167.959
33309,p39067,1,39818,286.052,128445.235,128824.147,-378.912,4.24,173.372
33310,p39067,1,40196,150.622,168304.592,170769.1,-2464.508,8.601,179.72
33311,p39067,1,40197,204.577,106804.51,110320.684,-3516.174,2.93,193.251
33312,p39067,1,40198,486.359,64015.026,50078.659,13936.367,2.825,186.768
33313,p39067,1,40199,449.401,150699.712,154285.289,-3585.577,6.962,187.546
33314,p39069,1,36754,493.214,41013.299,30193.284,10820.015,1.387,250.642
33315,p39069,1,36755,228.161,179152.483,82168.06,96984.423,7.096,272.011
33316,p39069,1,36756,536.441,147458.026,106641.511,40816.515,7.638,279.494
33317,p39069,1,37135,244.029,148757.516,132386.813,16370.703,14.058,233.585
33318,p39069,1,37136,236.949,198715.18899999998,183143.36,15571.829,21.234,272.011
33319,p39069,1,37137,229.888,202096.397,189694.812,12401.585,24.435,201.881
33320,p39069,1,37515,220.216,92992.292,77585.835,15406.457,4.163,216.734
33321,p39069,1,37516,218.44,145615.668,127634.512,17981.156,15.024,201.881
33322,p39069,1,37517,214.006,143345.31,122479.012,20866.298,12.766,201.881
33323,p39071,1,44741,380.389,134535.74,81185.837,53349.903,6.394,137.085
33324,p39071,1,44742,529.092,197761.12,156528.337,41232.783,18.488,137.085
33325,p39071,1,44743,598.261,190201.464,167882.491,22318.973,11.463,117.909
33326,p39071,1,45120,723.67,93331.899,43304.917,50026.982,0.18,85.264
33327,p39071,1,45121,850.897,126101.26000000001,83687.606,42413.654,4.119,95.126
33328,p39071,1,45122,547.702,226884.24,129926.203,96958.037,6.503,114.488
33329,p39071,1,45123,548.684,149441.12900000002,118150.096,31291.033,5.559,134.192
33330,p39071,1,45500,1282.12,114282.43599999999,88756.586,25525.85,5.168,95.709
33331,p39071,1,45501,673.027,125602.139,94774.102,30828.037,4.308,106.368
33332,p39071,1,45502,703.953,97795.376,69563.808,28231.568,2.083,113.597
33333,p39071,1,45503,571.114,76766.227,63625.537,13140.69,1.626,126.73
33334,p39071,1,45881,869.392,78004.588,39305.677,38698.911,0.307,116.098
33335,p39073,1,43229,134.799,140635.932,90628.489,50007.443,1.387,74.338
33336,p39073,1,43230,287.612,240871.269,211955.325,28915.944,11.615,88.52
33337,p39073,1,43608,169.915,267930.495,233595.148,34335.347,18.528,96.905
33338,p39073,1,43609,260.898,193727.963,139339.019,54388.944,4.293,95.585
33339,p39073,1,43610,188.705,110112.102,52597.739,57514.363,0.525,91.568
33340,p39073,1,43611,167.149,186211.73299999998,183298.205,2913.528,6.615,108.159
33341,p39073,1,43988,94.013,164009.26499999998,167891.9,-3882.635,14.902,98.973
33342,p39073,1,43989,344.249,221089.33000000002,210906.206,10183.124,5.366,126.884
33343,p39073,1,43990,426.744,70105.276,72126.645,-2021.369,1.664,139.656
33344,p39075,1,39050,238.62,237865.94799999997,187661.24,50204.708,15.681,139.615
33345,p39075,1,39051,227.005,149094.04499999998,80968.223,68125.822,3.492,139.787
33346,p39075,1,39052,222.891,132576.545,64637.945,67938.6,2.024,143.203
33347,p39075,1,39053,146.819,169912.358,98893.144,71019.214,4.436,153.564
33348,p39075,1,39430,155.164,287193.332,258592.177,28601.155,18.537,161.567
33349,p39075,1,39431,140.664,164519.291,98945.103,65574.188,4.076,149.191
33350,p39075,1,39432,135.659,238385.582,132214.821,106170.761,6.481,156.464
33351,p39075,1,39433,175.32,233579.188,128817.905,104761.283,8.117,158.413
33352,p39075,1,39810,254.667,242782.97699999998,226919.49,15863.487,16.743,127.824
33353,p39077,1,36766,313.428,332021.121,109924.029,222097.092,6.567,96.061
33354,p39077,1,36767,349.55,159395.863,95533.965,63861.898,5.298,91.141
33355,p39077,1,37145,294.212,196237.14800000002,163638.736,32598.412,17.88,105.903
33356,p39077,1,37146,312.69,307621.0,186469.37,121151.63,20.311,94.187
33357,p39077,1,37147,303.206,191840.437,144121.791,47718.646,14.87,93.927
33358,p39077,1,37525,388.839,255531.527,209344.739,46186.788,24.045,204.764
33359,p39077,1,37526,326.472,268060.038,231038.183,37021.855,25.659,184.572
33360,p39077,1,37527,345.05,217891.213,160063.359,57827.854,18.3,113.496
33361,p39077,1,37905,245.618,203017.185,150474.857,52542.328,12.819,196.004
33362,p39077,1,37906,338.457,203093.08399999997,147227.183,55865.901,13.626,184.572
33363,p39079,1,45128,236.012,222117.607,231379.379,-9261.772,14.949,170.904
33364,p39079,1,45129,267.505,168808.25,117291.291,51516.959,5.395,156.478
33365,p39079,1,45130,367.136,98883.02799999999,113109.556,-14226.528,4.159,151.799
33366,p39079,1,45508,367.547,51496.96,44569.479,6927.481,1.266,170.904
33367,p39079,1,45509,345.59,138329.30299999999,56798.57,81530.733,1.341,180.298
33368,p39079,1,45510,318.531,25345.846999999998,41048.189,-15702.342,0.09,196.457
33369,p39079,1,45889,385.993,112228.913,101322.92,10905.993,5.059,187.934
33370,p39079,1,45890,376.721,116935.165,123707.394,-6772.229,5.118,223.879
33371,p39081,1,39059,158.682,80938.263,85957.623,-5019.36,1.521,157.628
33372,p39081,1,39060,195.264,97531.603,86611.011,10920.592,2.586,158.644
33373,p39081,1,39439,341.003,69170.853,59057.112,10113.741,1.034,168.445
33374,p39081,1,39440,310.687,275421.65099999995,151227.319,124194.332,6.13,175.045
33375,p39081,1,39819,453.859,73482.81599999999,72224.162,1258.654,2.195,178.859
33376,p39081,1,39820,277.787,52036.414,46783.399,5253.015,0.615,185.714
33377,p39081,1,40200,139.769,152569.758,125266.065,27303.693,3.259,199.195
33378,p39083,1,39807,310.837,118838.94399999999,71025.064,47813.88,2.449,126.598
33379,p39083,1,39808,237.119,140556.927,110108.75,30448.177,5.401,115.789
33380,p39083,1,39809,176.968,137443.281,92956.54,44486.741,6.394,127.824
33381,p39083,1,40187,599.696,95116.052,48629.843,46486.209,0.959,109.254
33382,p39083,1,40188,211.314,372749.544,123252.877,249496.667,5.963,99.189
33383,p39083,1,40189,210.495,90754.273,53084.521,37669.752,1.236,126.222
33384,p39083,1,40567,364.506,159845.07200000001,103291.471,56553.601,6.335,69.766
33385,p39083,1,40568,326.009,92217.265,56258.03,35959.235,1.875,90.868
33386,p39083,1,40569,297.866,167373.34100000001,141927.602,25445.739,8.691,132.229
33387,p39083,1,40570,267.035,53382.35,45467.076,7915.274,0.345,119.429
33388,p39085,1,34494,207.51,548774.221,54649.056,494125.165,17.57,47.237
33389,p39085,1,34495,521.753,330151.016,96179.772,233971.244,3.169,75.803
33390,p39085,1,34873,43.457,898196.897,46844.039,851352.858,0.487,46.675
33391,p39085,1,34874,136.433,1293382.17,141338.014,1152044.156,6.655,72.023
33392,p39085,1,35253,97.904,1303309.778,62696.517,1240613.261,1.071,45.451
33393,p39087,1,46269,396.567,95640.913,108296.498,-12655.585,3.874,203.231
33394,p39087,1,46649,176.776,254479.44,270126.294,-15646.854,7.629,197.268
33395,p39087,1,46650,169.577,262614.07999999996,282111.675,-19497.595,18.302,249.151
33396,p39087,1,47029,95.615,136657.959,146160.25,-9502.291,4.302,208.382
33397,p39087,1,47030,62.819,219972.90300000002,235589.567,-15616.664,8.3,220.704
33398,p39087,1,47031,81.892,162483.38199999998,177342.232,-14858.85,4.622,262.637
33399,p39087,1,47410,59.563,149329.465,139201.465,10128.0,4.622,226.809
33400,p39087,1,47411,35.304,44209.437,29257.107,14952.33,0.397,237.329
33401,p39087,1,47790,26.359,373358.799,60275.446,313083.353,0.9,233.33
33402,p39089,1,40947,302.68,136198.624,50713.998,85484.626,1.335,66.807
33403,p39089,1,40948,320.133,106045.675,42791.285,63254.39,0.577,86.352
33404,p39089,1,40949,221.421,140101.141,99876.827,40224.314,3.613,95.201
33405,p39089,1,40950,173.809,136464.099,121185.14,15278.959,3.926,81.431
33406,p39089,1,41327,281.977,298917.502,79928.665,218988.837,2.502,52.038
33407,p39089,1,41328,191.063,369816.428,38031.498,331784.93,0.18,63.013
33408,p39089,1,41329,117.471,584794.018,56288.326,528505.692,1.282,70.779
33409,p39089,1,41330,170.124,88665.66,35000.007,53665.653,0.0,71.335
33410,p39089,1,41707,247.042,451264.625,88598.405,362666.22,5.23,33.393
33411,p39089,1,41708,255.893,315341.97699999996,36267.035,279074.942,0.09,43.095
33412,p39089,1,41709,179.601,294981.06700000004,53244.141,241736.926,1.356,53.918
33413,p39089,1,41710,244.952,78102.313,37022.098,41080.215,0.09,69.994
33414,p39091,1,40178,202.756,235038.69,125373.091,109665.599,9.947,117.506
33415,p39091,1,40179,382.583,150365.95,112745.714,37620.236,7.107,133.89
33416,p39091,1,40180,398.56,78933.564,47617.65,31315.914,1.146,119.616
33417,p39091,1,40558,232.762,129033.674,79258.009,49775.665,4.026,121.743
33418,p39091,1,40559,440.028,177925.424,64171.739,113753.685,2.046,123.216
33419,p39091,1,40560,613.415,95162.37599999999,56218.592,38943.784,1.378,109.749
33420,p39091,1,40938,275.467,150396.301,104442.009,45954.292,8.266,80.618
33421,p39091,1,40939,239.171,211202.043,98546.185,112655.858,5.922,96.006
33422,p39091,1,40940,415.069,150420.897,92604.358,57816.539,5.618,110.745
33423,p39093,1,36008,110.31,597804.994,35681.923,562123.071,2.089,72.804
33424,p39093,1,36009,204.428,825315.74,38783.751,786531.989,0.09,51.267
33425,p39093,1,36388,304.891,308027.493,62766.124,245261.369,1.319,72.851
33426,p39093,1,36389,272.907,607386.99,42805.36,564581.63,0.509,91.263
33427,p39093,1,36390,224.169,510140.913,97546.609,412594.304,4.923,35.815
33428,p39093,1,36768,243.368,182973.928,20037.352,162936.576,0.45,84.84
33429,p39093,1,36769,256.314,247143.17599999998,83326.99,163816.186,4.286,92.964
33430,p39093,1,36770,266.39,313097.1,71955.299,241141.801,3.281,74.767
33431,p39093,1,37148,397.285,148653.046,65373.115,83279.931,2.046,96.866
33432,p39093,1,37149,313.449,201857.789,86380.277,115477.512,3.696,104.079
33433,p39095,1,35617,182.07,216586.626,64114.617,152472.009,4.637,253.662
33434,p39095,1,35618,46.453,1296867.248,39751.44,1257115.808,0.906,219.254
33435,p39095,1,35619,96.556,841304.589,76041.066,765263.523,1.626,216.678
33436,p39095,1,35620,118.126,166422.12900000002,34999.978,131422.151,0.0,183.063
33437,p39095,1,35621,39.361,67558.673,50648.929,16909.744,8.961,184.361
33438,p39095,1,35997,518.33,343635.104,83823.846,259811.258,5.05,304.009
33439,p39095,1,35998,73.847,1217457.276,62392.06,1155065.216,2.48,224.798
33440,p39095,1,36377,416.619,261302.528,59113.295,202189.233,1.822,230.246
33441,p39097,1,41702,214.166,93861.419,57210.8,36650.619,2.061,119.967
33442,p39097,1,41703,216.615,266627.255,69334.093,197293.162,4.855,86.472
33443,p39097,1,42082,297.664,132948.859,60504.066,72444.793,2.129,107.564
33444,p39097,1,42083,301.708,316400.649,111458.046,204942.603,6.918,63.864
33445,p39097,1,42462,232.727,198410.674,70713.969,127696.705,2.908,83.242
33446,p39097,1,42463,304.613,116047.337,46415.931,69631.406,1.034,91.475
33447,p39097,1,42842,278.003,72678.32800000001,41443.239,31235.089,0.577,69.396
33448,p39097,1,42843,287.076,125208.169,83196.612,42011.557,4.762,78.779
33449,p39099,1,36777,490.253,169455.61599999998,87967.704,81487.912,1.956,88.862
33450,p39099,1,36778,518.448,291403.248,66551.125,224852.123,1.536,106.305
33451,p39099,1,36779,104.295,886960.6,77394.968,809565.632,2.548,112.158
33452,p39099,1,36780,368.366,249784.087,42408.659,207375.428,0.397,137.987
33453,p39099,1,37157,450.209,215927.435,135781.656,80145.779,4.699,105.207
33454,p39099,1,37158,453.943,166957.965,50203.954,116754.011,0.922,118.615
33455,p39099,1,37159,212.554,768720.787,93575.581,675145.206,4.532,129.354
33456,p39099,1,37160,381.193,321466.115,38028.659,283437.456,0.09,155.833
33457,p39099,1,37537,364.559,211818.429,69141.593,142676.836,2.263,96.757
33458,p39099,1,37539,229.505,267284.64800000004,102819.296,164465.352,5.816,134.839
33459,p39101,1,39422,385.857,131775.02,114294.488,17480.532,11.782,116.616
33460,p39101,1,39423,227.579,119402.61499999999,45746.363,73656.252,2.629,119.096
33461,p39101,1,39424,248.568,132663.382,90703.043,41960.339,5.661,134.252
33462,p39101,1,39802,154.328,92158.28300000001,69463.494,22694.789,3.262,117.471
33463,p39101,1,39803,126.562,332503.455,42093.645,290409.81,0.636,107.727
33464,p39101,1,39804,245.513,125685.087,74857.793,50827.294,5.726,116.469
33465,p39101,1,40183,212.808,82163.117,45217.906,36945.211,0.9,93.139
33466,p39101,1,40184,214.668,120820.441,89787.243,31033.198,7.803,116.469
33467,p39103,1,36771,217.151,818197.708,99458.324,718739.384,3.911,70.327
33468,p39103,1,36772,186.239,794857.795,52036.682,742821.113,0.615,38.725
33469,p39103,1,37150,422.359,308766.90599999996,107882.065,200884.841,6.58,68.133
33470,p39103,1,37151,200.241,763155.164,27418.067,735737.097,0.472,68.385
33471,p39103,1,37152,191.401,755269.326,73277.063,681992.263,1.866,50.24
33472,p39103,1,37530,303.982,334062.996,186656.359,147406.637,21.273,113.496
33473,p39103,1,37531,207.266,396273.141,160250.027,236023.114,13.408,68.385
33474,p39103,1,37532,158.048,603147.789,64142.838,539004.951,2.353,63.524
33475,p39105,1,44751,309.823,166299.124,155468.894,10830.23,9.619,135.447
33476,p39105,1,44752,275.812,170055.781,161877.984,8177.797,5.118,141.701
33477,p39105,1,44753,193.902,225359.71,223652.024,1707.686,12.242,201.069
33478,p39105,1,44754,261.458,107259.05600000001,97854.134,9404.922,1.785,190.066
33479,p39105,1,45131,469.616,57838.755,62828.905,-4990.15,1.896,160.368
33480,p39105,1,45132,160.493,119311.738,118481.311,830.427,1.679,152.735
33481,p39105,1,45133,159.406,87397.499,52316.253,35081.246,0.307,172.827
33482,p39105,1,45134,287.386,76574.061,67544.871,9029.19,0.996,201.478
33483,p39105,1,45514,217.315,93755.302,69245.219,24510.083,1.049,201.989
33484,p39105,1,45515,200.872,178566.495,116180.471,62386.024,6.909,210.075
33485,p39107,1,39792,229.011,140858.933,113235.86,27623.073,8.451,155.748
33486,p39107,1,39793,201.46,156179.578,114909.706,41269.872,8.547,144.681
33487,p39107,1,40172,260.602,101587.237,70560.727,31026.51,3.411,156.236
33488,p39107,1,40173,208.106,215157.972,71356.633,143801.339,3.495,143.601
33489,p39107,1,40174,183.826,156664.028,71893.735,84770.293,3.405,132.276
33490,p39107,1,40552,578.262,162198.34600000002,127287.3,34911.046,16.769,160.292
33491,p39107,1,40553,195.431,234532.375,154784.233,79748.142,15.76,143.601
33492,p39107,1,40554,178.476,182734.938,122656.114,60078.824,10.091,113.675
33493,p39107,1,40932,911.47,236574.234,181343.55,55230.684,28.184,160.292
33494,p39107,1,40933,256.307,264333.843,197423.093,66910.75,22.618,113.638
33495,p39107,1,40934,218.172,188658.685,133828.593,54830.092,11.498,113.638
33496,p39109,1,41695,247.195,226147.42599999998,158804.381,67343.045,16.901,55.255
33497,p39109,1,41696,281.601,349446.202,121518.567,227927.635,9.293,57.707
33498,p39109,1,41697,187.427,77234.813,47844.886,29389.927,1.102,54.762
33499,p39109,1,42075,162.36,178744.671,124190.706,54553.965,10.347,54.66
33500,p39109,1,42076,162.593,384382.424,77608.092,306774.332,4.166,55.96
33501,p39109,1,42077,148.978,152811.417,49674.415,103137.002,2.645,40.395
33502,p39109,1,42456,148.856,226459.34100000001,65861.895,160597.446,2.685,38.93
33503,p39109,1,42457,216.374,307645.101,35000.02,272645.081,0.0,27.781
33504,p39111,1,41718,346.123,36932.547,40074.275,-3141.728,0.345,182.76
33505,p39111,1,41719,187.835,29678.381999999998,40293.13,-10614.748,0.09,198.014
33506,p39111,1,41720,36.321,49868.632,42408.751,7459.881,0.397,203.326
33507,p39111,1,42097,112.389,13758.981,21045.059,-7286.078,0.18,191.496
33508,p39111,1,42098,151.883,222474.19,214353.296,8120.894,10.252,185.556
33509,p39111,1,42099,159.629,114717.27200000001,125167.229,-10449.957,2.21,196.727
33510,p39111,1,42100,43.823,183039.14500000002,154864.961,28174.184,2.524,221.22
33511,p39111,1,42478,81.701,42600.368,55273.508,-12673.14,0.652,179.346
33512,p39111,1,42479,132.636,203469.831,218342.295,-14872.464,8.759,185.592
33513,p39111,1,42480,20.059,337342.425,288770.999,48571.426,10.711,222.216
33514,p39113,1,42835,159.835,287527.184,112252.328,175274.856,8.367,51.285
33515,p39113,1,42836,260.406,707148.991,90215.811,616933.18,3.442,52.44
33516,p39113,1,42837,236.506,1147625.646,65756.363,1081869.283,1.446,15.742
33517,p39113,1,43215,202.289,218779.525,116627.42,102152.105,8.495,65.46
33518,p39113,1,43216,235.399,427582.01,75234.016,352347.994,3.426,64.681
33519,p39113,1,43217,93.484,1851980.634,36581.728,1815398.906,0.705,1.918
33520,p39113,1,43595,265.969,173302.08000000002,81786.312,91515.768,3.777,80.979
33521,p39113,1,43596,203.964,317163.175,104284.191,212878.984,7.117,74.799
33522,p39113,1,43597,65.435,3189291.2260000003,131118.336,3058172.89,4.168,40.332
33523,p39115,1,42472,366.015,116131.097,118064.288,-1933.191,4.42,99.708
33524,p39115,1,42473,403.833,113337.39,120911.785,-7574.395,5.103,131.283
